image_name,class_id,class,xmin,ymin,xmax,ymax
2618900486.jpg,22,Sprite,118,251,261,400
2618900486.jpg,22,Sprite,292,231,371,333
3531294484.jpg,22,Sprite,20,53,227,229
3850753534.jpg,22,Sprite,122,199,211,261
704793401.jpg,22,Sprite,12,50,355,455
2219451836.jpg,22,Sprite,7,5,472,477
2356560497.jpg,22,Sprite,87,1,394,329
2866536247.jpg,22,Sprite,26,55,454,413
3872220190.jpg,22,Sprite,115,227,155,256
3872220190.jpg,22,Sprite,161,86,191,118
4049367740.jpg,22,Sprite,276,152,334,193
2149071419.jpg,22,Sprite,111,82,327,251
3487994615.jpg,22,Sprite,88,160,282,406
3539566827.jpg,22,Sprite,51,18,76,43
3539566827.jpg,22,Sprite,60,46,144,93
3539566827.jpg,22,Sprite,60,141,146,187
3539566827.jpg,22,Sprite,63,97,145,136
3539566827.jpg,22,Sprite,83,187,170,239
3539566827.jpg,22,Sprite,101,246,192,301
3539566827.jpg,22,Sprite,128,315,217,368
3539566827.jpg,22,Sprite,262,148,300,179
3539566827.jpg,22,Sprite,263,197,299,234
3539566827.jpg,22,Sprite,264,300,306,335
3539566827.jpg,22,Sprite,268,255,300,283
3539566827.jpg,22,Sprite,308,244,345,275
3539566827.jpg,22,Sprite,311,195,339,226
3539566827.jpg,22,Sprite,315,149,343,177
3539566827.jpg,22,Sprite,353,147,383,175
3539566827.jpg,22,Sprite,353,194,381,222
3539566827.jpg,22,Sprite,356,241,383,270
3539566827.jpg,22,Sprite,360,48,388,76
3539566827.jpg,22,Sprite,360,97,390,129
3539566827.jpg,22,Sprite,389,232,418,259
3539566827.jpg,22,Sprite,390,187,420,217
3539566827.jpg,22,Sprite,394,99,421,124
3539566827.jpg,22,Sprite,401,55,423,79
3539566827.jpg,22,Sprite,409,144,419,174
4330810490.jpg,22,Sprite,134,209,201,265
4330810490.jpg,22,Sprite,250,230,329,292
4750267378.jpg,22,Sprite,36,56,341,250
193274877.jpg,22,Sprite,46,92,168,298
2244358347.jpg,22,Sprite,23,80,453,392
3953312516.jpg,22,Sprite,18,67,193,183
3953312516.jpg,22,Sprite,308,87,453,190
4027042513.jpg,22,Sprite,149,199,250,247
4486111617.jpg,22,Sprite,133,64,333,126
4486111617.jpg,22,Sprite,133,156,322,242
4486111617.jpg,22,Sprite,164,274,312,320
4486111617.jpg,22,Sprite,205,5,254,34
4486111617.jpg,22,Sprite,405,37,437,83
4486111617.jpg,22,Sprite,450,287,496,337
19731441.jpg,22,Sprite,215,132,275,282
2618900486.jpg,22,Sprite,47,239,122,311
2618900486.jpg,22,Sprite,118,251,261,400
2618900486.jpg,22,Sprite,292,231,371,333
3531294484.jpg,22,Sprite,20,53,227,229
3850753534.jpg,22,Sprite,122,199,211,261
704793401.jpg,22,Sprite,12,50,355,455
2219451836.jpg,22,Sprite,7,5,472,477
2356560497.jpg,22,Sprite,87,1,394,329
2866536247.jpg,22,Sprite,26,55,454,413
3872220190.jpg,22,Sprite,115,227,155,256
3872220190.jpg,22,Sprite,161,86,191,118
4049367740.jpg,22,Sprite,276,152,334,193
2149071419.jpg,22,Sprite,111,82,327,251
3487994615.jpg,22,Sprite,88,160,282,406
3539566827.jpg,22,Sprite,51,18,76,43
3539566827.jpg,22,Sprite,60,46,144,93
3539566827.jpg,22,Sprite,60,141,146,187
3539566827.jpg,22,Sprite,63,97,145,136
3539566827.jpg,22,Sprite,83,187,170,239
3539566827.jpg,22,Sprite,101,246,192,301
3539566827.jpg,22,Sprite,128,315,217,368
3539566827.jpg,22,Sprite,262,148,300,179
3539566827.jpg,22,Sprite,263,197,299,234
3539566827.jpg,22,Sprite,264,300,306,335
3539566827.jpg,22,Sprite,268,255,300,283
3539566827.jpg,22,Sprite,308,244,345,275
3539566827.jpg,22,Sprite,311,195,339,226
3539566827.jpg,22,Sprite,315,149,343,177
3539566827.jpg,22,Sprite,353,147,383,175
3539566827.jpg,22,Sprite,353,194,381,222
3539566827.jpg,22,Sprite,356,241,383,270
3539566827.jpg,22,Sprite,360,48,388,76
3539566827.jpg,22,Sprite,360,97,390,129
3539566827.jpg,22,Sprite,389,232,418,259
3539566827.jpg,22,Sprite,390,187,420,217
3539566827.jpg,22,Sprite,394,99,421,124
3539566827.jpg,22,Sprite,401,55,423,79
3539566827.jpg,22,Sprite,409,144,419,174
4330810490.jpg,22,Sprite,134,209,201,265
4330810490.jpg,22,Sprite,250,230,329,292
4750267378.jpg,22,Sprite,36,56,341,250
3342270648.jpg,22,Sprite,32,58,167,150
42948260.jpg,22,Sprite,10,6,184,181
2801899525.jpg,22,Sprite,66,156,245,303
3544071352.jpg,22,Sprite,92,205,188,280
4213622833.jpg,22,Sprite,255,341,279,371
193274877.jpg,22,Sprite,46,92,168,298
2244358347.jpg,22,Sprite,23,80,453,392
3953312516.jpg,22,Sprite,18,67,193,183
3953312516.jpg,22,Sprite,308,87,453,190
4027042513.jpg,22,Sprite,149,199,250,247
4486111617.jpg,22,Sprite,133,64,333,126
4486111617.jpg,22,Sprite,133,156,322,242
4486111617.jpg,22,Sprite,164,274,312,320
4486111617.jpg,22,Sprite,205,5,254,34
4486111617.jpg,22,Sprite,405,37,437,83
4486111617.jpg,22,Sprite,450,287,496,337
19731441.jpg,22,Sprite,215,132,275,282
2618900486.jpg,22,Sprite,47,239,122,311
2618900486.jpg,22,Sprite,118,251,261,400
2618900486.jpg,22,Sprite,292,231,371,333
3531294484.jpg,22,Sprite,20,53,227,229
3850753534.jpg,22,Sprite,122,199,211,261
704793401.jpg,22,Sprite,12,50,355,455
2219451836.jpg,22,Sprite,7,5,472,477
2356560497.jpg,22,Sprite,87,1,394,329
2866536247.jpg,22,Sprite,26,55,454,413
3872220190.jpg,22,Sprite,115,227,155,256
3872220190.jpg,22,Sprite,161,86,191,118
4049367740.jpg,22,Sprite,276,152,334,193
2149071419.jpg,22,Sprite,111,82,327,251
3487994615.jpg,22,Sprite,88,160,282,406
3539566827.jpg,22,Sprite,51,18,76,43
3539566827.jpg,22,Sprite,60,46,144,93
3539566827.jpg,22,Sprite,60,141,146,187
3539566827.jpg,22,Sprite,63,97,145,136
3539566827.jpg,22,Sprite,83,187,170,239
3539566827.jpg,22,Sprite,101,246,192,301
3539566827.jpg,22,Sprite,128,315,217,368
3539566827.jpg,22,Sprite,262,148,300,179
3539566827.jpg,22,Sprite,263,197,299,234
3539566827.jpg,22,Sprite,264,300,306,335
3539566827.jpg,22,Sprite,268,255,300,283
3539566827.jpg,22,Sprite,308,244,345,275
3539566827.jpg,22,Sprite,311,195,339,226
3539566827.jpg,22,Sprite,315,149,343,177
3539566827.jpg,22,Sprite,353,147,383,175
3539566827.jpg,22,Sprite,353,194,381,222
3539566827.jpg,22,Sprite,356,241,383,270
3539566827.jpg,22,Sprite,360,48,388,76
3539566827.jpg,22,Sprite,360,97,390,129
3539566827.jpg,22,Sprite,389,232,418,259
3539566827.jpg,22,Sprite,390,187,420,217
3539566827.jpg,22,Sprite,394,99,421,124
3539566827.jpg,22,Sprite,401,55,423,79
3539566827.jpg,22,Sprite,409,144,419,174
4330810490.jpg,22,Sprite,134,209,201,265
4330810490.jpg,22,Sprite,250,230,329,292
4750267378.jpg,22,Sprite,36,56,341,250
2725852441.jpg,22,Sprite,182,350,238,394
2900584649.jpg,22,Sprite,325,159,410,221
3491655774.jpg,22,Sprite,0,0,500,495
4369857005.jpg,22,Sprite,1,211,115,402
4387407495.jpg,22,Sprite,23,105,319,268
4387407495.jpg,22,Sprite,339,78,429,197
3342270648.jpg,22,Sprite,32,58,167,150
42948260.jpg,22,Sprite,10,6,184,181
2801899525.jpg,22,Sprite,66,156,245,303
3544071352.jpg,22,Sprite,92,205,188,280
4213622833.jpg,22,Sprite,255,341,279,371
193274877.jpg,22,Sprite,46,92,168,298
2244358347.jpg,22,Sprite,23,80,453,392
3953312516.jpg,22,Sprite,18,67,193,183
3953312516.jpg,22,Sprite,308,87,453,190
4027042513.jpg,22,Sprite,149,199,250,247
4486111617.jpg,22,Sprite,133,64,333,126
4486111617.jpg,22,Sprite,133,156,322,242
4486111617.jpg,22,Sprite,164,274,312,320
4486111617.jpg,22,Sprite,205,5,254,34
4486111617.jpg,22,Sprite,405,37,437,83
4486111617.jpg,22,Sprite,450,287,496,337
19731441.jpg,22,Sprite,215,132,275,282
2618900486.jpg,22,Sprite,47,239,122,311
2618900486.jpg,22,Sprite,118,251,261,400
2618900486.jpg,22,Sprite,292,231,371,333
3531294484.jpg,22,Sprite,20,53,227,229
3850753534.jpg,22,Sprite,122,199,211,261
704793401.jpg,22,Sprite,12,50,355,455
2219451836.jpg,22,Sprite,7,5,472,477
2356560497.jpg,22,Sprite,87,1,394,329
2866536247.jpg,22,Sprite,26,55,454,413
3872220190.jpg,22,Sprite,115,227,155,256
3872220190.jpg,22,Sprite,161,86,191,118
4049367740.jpg,22,Sprite,276,152,334,193
2149071419.jpg,22,Sprite,111,82,327,251
3487994615.jpg,22,Sprite,88,160,282,406
3539566827.jpg,22,Sprite,51,18,76,43
3539566827.jpg,22,Sprite,60,46,144,93
3539566827.jpg,22,Sprite,60,141,146,187
3539566827.jpg,22,Sprite,63,97,145,136
3539566827.jpg,22,Sprite,83,187,170,239
3539566827.jpg,22,Sprite,101,246,192,301
3539566827.jpg,22,Sprite,128,315,217,368
3539566827.jpg,22,Sprite,262,148,300,179
3539566827.jpg,22,Sprite,263,197,299,234
3539566827.jpg,22,Sprite,264,300,306,335
3539566827.jpg,22,Sprite,268,255,300,283
3539566827.jpg,22,Sprite,308,244,345,275
3539566827.jpg,22,Sprite,311,195,339,226
3539566827.jpg,22,Sprite,315,149,343,177
3539566827.jpg,22,Sprite,353,147,383,175
3539566827.jpg,22,Sprite,353,194,381,222
3539566827.jpg,22,Sprite,356,241,383,270
3539566827.jpg,22,Sprite,360,48,388,76
3539566827.jpg,22,Sprite,360,97,390,129
3539566827.jpg,22,Sprite,389,232,418,259
3539566827.jpg,22,Sprite,390,187,420,217
3539566827.jpg,22,Sprite,394,99,421,124
3539566827.jpg,22,Sprite,401,55,423,79
3539566827.jpg,22,Sprite,409,144,419,174
4330810490.jpg,22,Sprite,134,209,201,265
4330810490.jpg,22,Sprite,250,230,329,292
4750267378.jpg,22,Sprite,36,56,341,250
1391981336.jpg,23,Starbucks,95,22,431,344
2421405885.jpg,23,Starbucks,58,3,409,498
2974365916.jpg,23,Starbucks,2,103,23,192
2974365916.jpg,23,Starbucks,51,85,180,227
2974365916.jpg,23,Starbucks,266,81,318,190
2974365916.jpg,23,Starbucks,351,86,385,158
3270912795.jpg,23,Starbucks,72,255,143,328
3270912795.jpg,23,Starbucks,94,126,186,185
3270912795.jpg,23,Starbucks,386,49,470,138
3841255177.jpg,23,Starbucks,24,183,181,327
3841255177.jpg,23,Starbucks,182,177,327,323
3841255177.jpg,23,Starbucks,327,177,474,318
229840376.jpg,23,Starbucks,102,171,145,215
229840376.jpg,23,Starbucks,146,158,194,208
229840376.jpg,23,Starbucks,195,151,249,199
2422219264.jpg,23,Starbucks,4,62,256,308
2422219264.jpg,23,Starbucks,276,66,476,311
2920059304.jpg,23,Starbucks,179,122,341,273
444194253.jpg,23,Starbucks,51,21,446,365
4576205927.jpg,23,Starbucks,33,103,171,243
4576205927.jpg,23,Starbucks,179,102,313,242
4576205927.jpg,23,Starbucks,321,100,459,236
1391981336.jpg,23,Starbucks,95,22,431,344
2421405885.jpg,23,Starbucks,58,3,409,498
2974365916.jpg,23,Starbucks,2,103,23,192
2974365916.jpg,23,Starbucks,51,85,180,227
2974365916.jpg,23,Starbucks,266,81,318,190
2974365916.jpg,23,Starbucks,351,86,385,158
3270912795.jpg,23,Starbucks,72,255,143,328
3270912795.jpg,23,Starbucks,94,126,186,185
3270912795.jpg,23,Starbucks,386,49,470,138
3841255177.jpg,23,Starbucks,24,183,181,327
3841255177.jpg,23,Starbucks,182,177,327,323
3841255177.jpg,23,Starbucks,327,177,474,318
2416565238.jpg,23,Starbucks,5,1,496,328
2418409523.jpg,23,Starbucks,109,222,237,338
3239862307.jpg,23,Starbucks,5,4,388,389
389081363.jpg,23,Starbucks,68,16,288,315
389081363.jpg,23,Starbucks,362,98,482,338
4191201241.jpg,23,Starbucks,3,71,448,327
229840376.jpg,23,Starbucks,102,171,145,215
229840376.jpg,23,Starbucks,146,158,194,208
229840376.jpg,23,Starbucks,195,151,249,199
2422219264.jpg,23,Starbucks,4,62,256,308
2422219264.jpg,23,Starbucks,276,66,476,311
2920059304.jpg,23,Starbucks,179,122,341,273
444194253.jpg,23,Starbucks,51,21,446,365
4576205927.jpg,23,Starbucks,33,103,171,243
4576205927.jpg,23,Starbucks,179,102,313,242
4576205927.jpg,23,Starbucks,321,100,459,236
1391981336.jpg,23,Starbucks,95,22,431,344
2421405885.jpg,23,Starbucks,58,3,409,498
2974365916.jpg,23,Starbucks,2,103,23,192
2974365916.jpg,23,Starbucks,51,85,180,227
2974365916.jpg,23,Starbucks,266,81,318,190
2974365916.jpg,23,Starbucks,351,86,385,158
3270912795.jpg,23,Starbucks,72,255,143,328
3270912795.jpg,23,Starbucks,94,126,186,185
3270912795.jpg,23,Starbucks,386,49,470,138
3841255177.jpg,23,Starbucks,24,183,181,327
3841255177.jpg,23,Starbucks,182,177,327,323
3841255177.jpg,23,Starbucks,327,177,474,318
2562313655.jpg,23,Starbucks,30,116,169,262
2562313655.jpg,23,Starbucks,176,117,317,257
2562313655.jpg,23,Starbucks,323,116,476,261
2568847460.jpg,23,Starbucks,88,87,293,296
2568847460.jpg,23,Starbucks,349,141,490,258
2818828296.jpg,23,Starbucks,187,69,388,280
2993064866.jpg,23,Starbucks,102,49,343,275
3778060828.jpg,23,Starbucks,7,10,303,303
2416565238.jpg,23,Starbucks,5,1,496,328
2418409523.jpg,23,Starbucks,109,222,237,338
3239862307.jpg,23,Starbucks,5,4,388,389
389081363.jpg,23,Starbucks,68,16,288,315
389081363.jpg,23,Starbucks,362,98,482,338
4191201241.jpg,23,Starbucks,3,71,448,327
229840376.jpg,23,Starbucks,102,171,145,215
229840376.jpg,23,Starbucks,146,158,194,208
229840376.jpg,23,Starbucks,195,151,249,199
2422219264.jpg,23,Starbucks,4,62,256,308
2422219264.jpg,23,Starbucks,276,66,476,311
2920059304.jpg,23,Starbucks,179,122,341,273
444194253.jpg,23,Starbucks,51,21,446,365
4576205927.jpg,23,Starbucks,33,103,171,243
4576205927.jpg,23,Starbucks,179,102,313,242
4576205927.jpg,23,Starbucks,321,100,459,236
1391981336.jpg,23,Starbucks,95,22,431,344
2421405885.jpg,23,Starbucks,58,3,409,498
2974365916.jpg,23,Starbucks,2,103,23,192
2974365916.jpg,23,Starbucks,51,85,180,227
2974365916.jpg,23,Starbucks,266,81,318,190
2974365916.jpg,23,Starbucks,351,86,385,158
3270912795.jpg,23,Starbucks,72,255,143,328
3270912795.jpg,23,Starbucks,94,126,186,185
3270912795.jpg,23,Starbucks,386,49,470,138
3841255177.jpg,23,Starbucks,24,183,181,327
3841255177.jpg,23,Starbucks,182,177,327,323
3841255177.jpg,23,Starbucks,327,177,474,318
1484583303.jpg,23,Starbucks,8,76,151,227
1484583303.jpg,23,Starbucks,167,68,315,219
2196352484.jpg,23,Starbucks,166,3,445,200
228153666.jpg,23,Starbucks,163,89,350,274
2439319086.jpg,23,Starbucks,88,198,336,441
281143123.jpg,23,Starbucks,85,44,370,326
2562313655.jpg,23,Starbucks,30,116,169,262
2562313655.jpg,23,Starbucks,176,117,317,257
2562313655.jpg,23,Starbucks,323,116,476,261
2568847460.jpg,23,Starbucks,88,87,293,296
2568847460.jpg,23,Starbucks,349,141,490,258
2818828296.jpg,23,Starbucks,187,69,388,280
2993064866.jpg,23,Starbucks,102,49,343,275
3778060828.jpg,23,Starbucks,7,10,303,303
2416565238.jpg,23,Starbucks,5,1,496,328
2418409523.jpg,23,Starbucks,109,222,237,338
3239862307.jpg,23,Starbucks,5,4,388,389
389081363.jpg,23,Starbucks,68,16,288,315
389081363.jpg,23,Starbucks,362,98,482,338
4191201241.jpg,23,Starbucks,3,71,448,327
229840376.jpg,23,Starbucks,102,171,145,215
229840376.jpg,23,Starbucks,146,158,194,208
229840376.jpg,23,Starbucks,195,151,249,199
2422219264.jpg,23,Starbucks,4,62,256,308
2422219264.jpg,23,Starbucks,276,66,476,311
2920059304.jpg,23,Starbucks,179,122,341,273
444194253.jpg,23,Starbucks,51,21,446,365
4576205927.jpg,23,Starbucks,33,103,171,243
4576205927.jpg,23,Starbucks,179,102,313,242
4576205927.jpg,23,Starbucks,321,100,459,236
1391981336.jpg,23,Starbucks,95,22,431,344
2421405885.jpg,23,Starbucks,58,3,409,498
2974365916.jpg,23,Starbucks,2,103,23,192
2974365916.jpg,23,Starbucks,51,85,180,227
2974365916.jpg,23,Starbucks,266,81,318,190
2974365916.jpg,23,Starbucks,351,86,385,158
3270912795.jpg,23,Starbucks,72,255,143,328
3270912795.jpg,23,Starbucks,94,126,186,185
3270912795.jpg,23,Starbucks,386,49,470,138
3841255177.jpg,23,Starbucks,24,183,181,327
3841255177.jpg,23,Starbucks,182,177,327,323
3841255177.jpg,23,Starbucks,327,177,474,318
228464385.jpg,23,Starbucks,157,110,351,297
2421111243.jpg,23,Starbucks,265,124,399,260
281143147.jpg,23,Starbucks,6,20,223,240
281143147.jpg,23,Starbucks,245,1,483,238
388483008.jpg,23,Starbucks,18,27,436,445
3900599890.jpg,23,Starbucks,163,82,329,237
1484583303.jpg,23,Starbucks,8,76,151,227
1484583303.jpg,23,Starbucks,167,68,315,219
2196352484.jpg,23,Starbucks,166,3,445,200
228153666.jpg,23,Starbucks,163,89,350,274
2439319086.jpg,23,Starbucks,88,198,336,441
281143123.jpg,23,Starbucks,85,44,370,326
2562313655.jpg,23,Starbucks,30,116,169,262
2562313655.jpg,23,Starbucks,176,117,317,257
2562313655.jpg,23,Starbucks,323,116,476,261
2568847460.jpg,23,Starbucks,88,87,293,296
2568847460.jpg,23,Starbucks,349,141,490,258
2818828296.jpg,23,Starbucks,187,69,388,280
2993064866.jpg,23,Starbucks,102,49,343,275
3778060828.jpg,23,Starbucks,7,10,303,303
2416565238.jpg,23,Starbucks,5,1,496,328
2418409523.jpg,23,Starbucks,109,222,237,338
3239862307.jpg,23,Starbucks,5,4,388,389
389081363.jpg,23,Starbucks,68,16,288,315
389081363.jpg,23,Starbucks,362,98,482,338
4191201241.jpg,23,Starbucks,3,71,448,327
229840376.jpg,23,Starbucks,102,171,145,215
229840376.jpg,23,Starbucks,146,158,194,208
229840376.jpg,23,Starbucks,195,151,249,199
2422219264.jpg,23,Starbucks,4,62,256,308
2422219264.jpg,23,Starbucks,276,66,476,311
2920059304.jpg,23,Starbucks,179,122,341,273
444194253.jpg,23,Starbucks,51,21,446,365
4576205927.jpg,23,Starbucks,33,103,171,243
4576205927.jpg,23,Starbucks,179,102,313,242
4576205927.jpg,23,Starbucks,321,100,459,236
1391981336.jpg,23,Starbucks,95,22,431,344
2421405885.jpg,23,Starbucks,58,3,409,498
2974365916.jpg,23,Starbucks,2,103,23,192
2974365916.jpg,23,Starbucks,51,85,180,227
2974365916.jpg,23,Starbucks,266,81,318,190
2974365916.jpg,23,Starbucks,351,86,385,158
3270912795.jpg,23,Starbucks,72,255,143,328
3270912795.jpg,23,Starbucks,94,126,186,185
3270912795.jpg,23,Starbucks,386,49,470,138
3841255177.jpg,23,Starbucks,24,183,181,327
3841255177.jpg,23,Starbucks,182,177,327,323
3841255177.jpg,23,Starbucks,327,177,474,318
2920077270.jpg,24,Texaco,312,129,340,162
3907298910.jpg,24,Texaco,160,148,261,250
3907307172.jpg,24,Texaco,121,62,393,314
4223850527.jpg,24,Texaco,67,17,447,325
4290942909.jpg,24,Texaco,415,2,480,70
2175802759.jpg,24,Texaco,122,50,367,320
2176584286.jpg,24,Texaco,95,67,378,359
2515731280.jpg,24,Texaco,103,94,395,391
3906521939.jpg,24,Texaco,84,112,263,254
3906524725.jpg,24,Texaco,177,228,295,339
2920077270.jpg,24,Texaco,312,129,340,162
3907298910.jpg,24,Texaco,160,148,261,250
3907307172.jpg,24,Texaco,121,62,393,314
4223850527.jpg,24,Texaco,67,17,447,325
4290942909.jpg,24,Texaco,415,2,480,70
2175812747.jpg,24,Texaco,86,114,275,260
3152384527.jpg,24,Texaco,59,314,75,343
3152384527.jpg,24,Texaco,68,11,126,72
3907306684.jpg,24,Texaco,112,53,395,305
4319198593.jpg,24,Texaco,64,39,380,277
4367483371.jpg,24,Texaco,44,11,441,392
2175802759.jpg,24,Texaco,122,50,367,320
2176584286.jpg,24,Texaco,95,67,378,359
2515731280.jpg,24,Texaco,103,94,395,391
3906521939.jpg,24,Texaco,84,112,263,254
3906524725.jpg,24,Texaco,177,228,295,339
2920077270.jpg,24,Texaco,312,129,340,162
3907298910.jpg,24,Texaco,160,148,261,250
3907307172.jpg,24,Texaco,121,62,393,314
4223850527.jpg,24,Texaco,67,17,447,325
4290942909.jpg,24,Texaco,415,2,480,70
1111800334.jpg,24,Texaco,380,53,426,114
3039312526.jpg,24,Texaco,172,101,285,204
3484102206.jpg,24,Texaco,112,114,384,354
3761584256.jpg,24,Texaco,86,149,283,339
3818214962.jpg,24,Texaco,150,77,357,262
2175812747.jpg,24,Texaco,86,114,275,260
3152384527.jpg,24,Texaco,59,314,75,343
3152384527.jpg,24,Texaco,68,11,126,72
3907306684.jpg,24,Texaco,112,53,395,305
4319198593.jpg,24,Texaco,64,39,380,277
4367483371.jpg,24,Texaco,44,11,441,392
2175802759.jpg,24,Texaco,122,50,367,320
2176584286.jpg,24,Texaco,95,67,378,359
2515731280.jpg,24,Texaco,103,94,395,391
3906521939.jpg,24,Texaco,84,112,263,254
3906524725.jpg,24,Texaco,177,228,295,339
2920077270.jpg,24,Texaco,312,129,340,162
3907298910.jpg,24,Texaco,160,148,261,250
3907307172.jpg,24,Texaco,121,62,393,314
4223850527.jpg,24,Texaco,67,17,447,325
4290942909.jpg,24,Texaco,415,2,480,70
2926640633.jpg,24,Texaco,280,276,343,342
3349950493.jpg,24,Texaco,144,319,228,383
3349950493.jpg,24,Texaco,155,105,187,139
3907299992.jpg,24,Texaco,201,169,299,255
4079945682.jpg,24,Texaco,204,171,288,250
4570784808.jpg,24,Texaco,35,135,132,190
4570784808.jpg,24,Texaco,145,114,236,193
4570784808.jpg,24,Texaco,207,10,287,93
4570784808.jpg,24,Texaco,254,119,354,208
4570784808.jpg,24,Texaco,304,6,384,89
1111800334.jpg,24,Texaco,380,53,426,114
3039312526.jpg,24,Texaco,172,101,285,204
3484102206.jpg,24,Texaco,112,114,384,354
3761584256.jpg,24,Texaco,86,149,283,339
3818214962.jpg,24,Texaco,150,77,357,262
2175812747.jpg,24,Texaco,86,114,275,260
3152384527.jpg,24,Texaco,59,314,75,343
3152384527.jpg,24,Texaco,68,11,126,72
3907306684.jpg,24,Texaco,112,53,395,305
4319198593.jpg,24,Texaco,64,39,380,277
4367483371.jpg,24,Texaco,44,11,441,392
2175802759.jpg,24,Texaco,122,50,367,320
2176584286.jpg,24,Texaco,95,67,378,359
2515731280.jpg,24,Texaco,103,94,395,391
3906521939.jpg,24,Texaco,84,112,263,254
3906524725.jpg,24,Texaco,177,228,295,339
2920077270.jpg,24,Texaco,312,129,340,162
3907298910.jpg,24,Texaco,160,148,261,250
3907307172.jpg,24,Texaco,121,62,393,314
4223850527.jpg,24,Texaco,67,17,447,325
4290942909.jpg,24,Texaco,415,2,480,70
2698169582.jpg,24,Texaco,87,268,106,279
2698169582.jpg,24,Texaco,145,267,155,279
3153222474.jpg,24,Texaco,13,79,58,122
3153222474.jpg,24,Texaco,125,331,153,364
3153222474.jpg,24,Texaco,147,8,198,67
3776295441.jpg,24,Texaco,45,171,107,230
3907306056.jpg,24,Texaco,200,192,287,276
4456691378.jpg,24,Texaco,43,32,327,292
2926640633.jpg,24,Texaco,280,276,343,342
3349950493.jpg,24,Texaco,144,319,228,383
3349950493.jpg,24,Texaco,155,105,187,139
3907299992.jpg,24,Texaco,201,169,299,255
4079945682.jpg,24,Texaco,204,171,288,250
4570784808.jpg,24,Texaco,35,135,132,190
4570784808.jpg,24,Texaco,145,114,236,193
4570784808.jpg,24,Texaco,207,10,287,93
4570784808.jpg,24,Texaco,254,119,354,208
4570784808.jpg,24,Texaco,304,6,384,89
1111800334.jpg,24,Texaco,380,53,426,114
3039312526.jpg,24,Texaco,172,101,285,204
3484102206.jpg,24,Texaco,112,114,384,354
3761584256.jpg,24,Texaco,86,149,283,339
3818214962.jpg,24,Texaco,150,77,357,262
2175812747.jpg,24,Texaco,86,114,275,260
3152384527.jpg,24,Texaco,59,314,75,343
3152384527.jpg,24,Texaco,68,11,126,72
3907306684.jpg,24,Texaco,112,53,395,305
4319198593.jpg,24,Texaco,64,39,380,277
4367483371.jpg,24,Texaco,44,11,441,392
2175802759.jpg,24,Texaco,122,50,367,320
2176584286.jpg,24,Texaco,95,67,378,359
2515731280.jpg,24,Texaco,103,94,395,391
3906521939.jpg,24,Texaco,84,112,263,254
3906524725.jpg,24,Texaco,177,228,295,339
2920077270.jpg,24,Texaco,312,129,340,162
3907298910.jpg,24,Texaco,160,148,261,250
3907307172.jpg,24,Texaco,121,62,393,314
4223850527.jpg,24,Texaco,67,17,447,325
4290942909.jpg,24,Texaco,415,2,480,70
3947084971.jpg,25,Unicef,8,4,480,117
4284675151.jpg,25,Unicef,270,119,347,156
4310191138.jpg,25,Unicef,150,189,219,215
4310191138.jpg,25,Unicef,376,171,422,191
4346142355.jpg,25,Unicef,21,94,75,129
4346142355.jpg,25,Unicef,250,18,292,44
4771735876.jpg,25,Unicef,40,113,123,143
4771735876.jpg,25,Unicef,285,114,429,150
3490411517.jpg,25,Unicef,4,52,489,218
4283515483.jpg,25,Unicef,147,60,227,104
4283515483.jpg,25,Unicef,162,131,205,160
4283515483.jpg,25,Unicef,204,119,229,156
4283515483.jpg,25,Unicef,311,55,344,87
4283515483.jpg,25,Unicef,315,112,347,154
4283515483.jpg,25,Unicef,352,8,496,72
4283515483.jpg,25,Unicef,354,100,496,172
4283515483.jpg,25,Unicef,356,220,495,296
4288066329.jpg,25,Unicef,191,166,288,198
4371354206.jpg,25,Unicef,343,127,357,154
4371354206.jpg,25,Unicef,346,168,412,201
4771691508.jpg,25,Unicef,316,198,340,228
4771691508.jpg,25,Unicef,332,308,424,329
4771691508.jpg,25,Unicef,428,194,492,219
3947084971.jpg,25,Unicef,8,4,480,117
4284675151.jpg,25,Unicef,270,119,347,156
4310191138.jpg,25,Unicef,150,189,219,215
4310191138.jpg,25,Unicef,376,171,422,191
4346142355.jpg,25,Unicef,21,94,75,129
4346142355.jpg,25,Unicef,250,18,292,44
4771735876.jpg,25,Unicef,40,113,123,143
4771735876.jpg,25,Unicef,285,114,429,150
2867420595.jpg,25,Unicef,5,6,277,74
320988995.jpg,25,Unicef,203,201,266,228
320988995.jpg,25,Unicef,380,138,438,172
4346890164.jpg,25,Unicef,201,27,394,166
4621621793.jpg,25,Unicef,299,66,344,77
4771736332.jpg,25,Unicef,211,176,221,197
4771736332.jpg,25,Unicef,404,310,423,321
3490411517.jpg,25,Unicef,4,52,489,218
4283515483.jpg,25,Unicef,147,60,227,104
4283515483.jpg,25,Unicef,162,131,205,160
4283515483.jpg,25,Unicef,204,119,229,156
4283515483.jpg,25,Unicef,311,55,344,87
4283515483.jpg,25,Unicef,315,112,347,154
4283515483.jpg,25,Unicef,352,8,496,72
4283515483.jpg,25,Unicef,354,100,496,172
4283515483.jpg,25,Unicef,356,220,495,296
4288066329.jpg,25,Unicef,191,166,288,198
4371354206.jpg,25,Unicef,343,127,357,154
4371354206.jpg,25,Unicef,346,168,412,201
4771691508.jpg,25,Unicef,316,198,340,228
